id,iwm94,hischshr1520m,hischshr1520f,lpop1994,sexr,lareapre
1076,-0.056283742,0.296783626,0.091666669,7.262628555,1.344342709,11.41458511
1077,0.115202278,NA,NA,10.69432831,1.071636915,13.29975796
1078,0.216897905,NA,NA,10.24743176,1.104027629,13.55466938
1079,0.055468708,NA,NA,10.89366055,1.112810731,14.2731514
1080,0.146322742,NA,NA,8.94858551,1.123843193,11.78272343
1081,-0.042301178,0.193877548,0.108695649,7.122866631,2.04113102,10.99598122
1082,0.223580778,0.248366013,0.099290781,7.199678421,1.268617034,11.75724316
1083,-0.209168077,0.226113439,0.136302292,8.191185951,1.202610731,12.20024586
1084,0.086693585,0.106557377,0.052631579,6.345636368,1.18671155,10.19477558
1085,-0.142909765,0.173228353,0.091537133,8.788288116,1.035925865,12.42398262
1086,-0.065669835,0.265920818,0.145985395,8.643120766,1.329779506,12.33948421
1087,0.310439527,0.247311831,0.035211269,7.132497787,0.9054178,11.07935429
1088,-0.343495935,0.196771711,0.302631587,8.125926971,1.458901048,11.85415077
1089,-0.365329504,0.157407403,0.084745765,6.70686245,0.971399367,10.88397312
1090,-0.094186068,0.083333336,0.029801324,6.947937012,1.086316824,11.07123756
1091,-0.336054444,0.127371266,0.049473684,7.930925369,1.119131207,11.92354393
1092,-0.159388632,0.131944448,0.070850201,7.45472002,1.354849935,11.45018768
1093,-0.087765932,0.252032518,0.120521173,6.710523129,1.101925254,11.62611103
1094,-0.405829608,0.196319014,0.033519555,6.926577091,1.005504608,10.91761208
1095,0.017373741,0.315357566,0.259433955,7.899524689,1.188409328,11.68010807
1096,-0.374609768,0.204444438,0.113259666,6.962243557,1.152929544,11.22786617
1097,-0.02030459,0.254669696,0.202961132,9.152816772,1.095965147,12.39662647
1098,-0.211180121,0.169230774,0.25333333,7.326465607,1.137908459,10.63132572
1099,-0.136511981,0.225346208,0.130968615,8.97815609,1.352084994,12.85938168
1100,-0.092356682,0.181434602,0.059701491,6.499786854,1.101683497,11.05750275
1101,0.16156283,0.272727281,0.152610436,6.98933506,1.075698972,10.66347504
1102,-0.462885141,0.223776221,0.214285716,7.405495644,1.054779172,11.44572735
1103,NA,0.165137619,0.050561797,NA,0.87889272,10.047328
1104,-0.493175596,0.143661976,0.09214092,7.164720535,1.895576835,11.19578743
1105,0.206022173,0.25252524,0.049833886,7.252053738,1.076669812,10.99406815
1106,-0.215313226,0.290013671,0.223340034,7.786966801,1.219258785,11.48974895
1107,0.019777507,0.341666669,0.150000006,7.45414114,0.95931977,11.13517284
1108,-0.57663554,0.296551734,0.118343197,7.073269844,0.973998606,11.09563541
1109,-0.144029841,0.331521749,0.135313526,7.32118845,1.13854599,10.57801247
1110,-0.113377333,0.34627831,0.150349647,7.520776272,1.047193885,11.04996872
1111,-0.379470229,0.130718961,0.119496852,7.406710625,0.962447822,11.48661232
1112,-0.167240709,0.158045977,0.171497583,7.969011784,0.972356617,11.94954014
1113,-0.371545553,0.08139535,0.068627454,6.926577091,0.983688831,11.21836662
1114,-0.34406355,0.227544904,0.263513505,7.87625885,1.063975573,11.83821392
1115,-0.06636332,0.326617867,0.380995721,12.55234623,0.975065887,NA
1116,-0.2475494,0.155653447,0.227142856,8.857373238,1.00963974,12.6299572
1117,-0.102931142,0.165714279,0.096685082,8.058011055,1.024100304,11.95574379
1118,-0.059950501,NA,NA,11.93048382,0.967561305,15.13790703
1119,-0.114020258,NA,NA,11.78244114,0.985004663,15.14157104
1120,-0.077664971,0.173076928,0.204347819,7.658227444,1.094922781,11.83807659
1121,NA,0.100000001,0.128205135,NA,1.052697659,10.66349888
1122,-0.386554629,0.330097079,0.151515156,7.172424793,0.98950249,11.12760162
1123,-0.350842416,0.298102975,0.240853652,7.012115479,1.063153267,10.73787403
1124,-0.166810721,0.277777791,0.134782612,7.109062195,0.977547467,10.88889408
1125,-0.405811638,0.213872835,0.198275864,6.980075836,1.139874697,11.08595085
1126,-0.326873869,0.082706764,0.218340605,7.977282047,1.196776986,11.73633289
1127,-0.273517519,0.147308782,0.200000003,8.144098282,1.014498472,12.2457695
1128,NA,0.280254781,0.296296299,NA,0.967634857,10.30011368
1129,-0.469346732,0.295819938,0.322388053,6.978213787,1.694867253,10.74802399
1130,-0.258287281,0.174418598,0.086956523,6.672032833,1.05616343,10.46024227
1131,-0.302678585,0.201465204,0.252252251,7.839919567,1.006823063,11.62079239
1132,NA,0.178571433,0.036144577,NA,0.983775795,10.34650517
1133,-0.613065302,0.123893805,0.090909094,6.748759747,0.966085255,11.25660038
1134,NA,0.25,0.124031007,NA,1.126110077,10.09658432
1135,-0.257049203,0.275157243,0.312765956,7.407924175,1.124097347,11.04724884
1136,-0.292456627,0.204968944,0.332167834,7.877017975,1.102488399,11.72403717
1137,-0.599469483,0.160493821,0.171270713,7.10496521,1.005279064,11.79696846
1138,-0.365039855,0.215686277,0.160919547,7.683864117,0.987280428,11.77136707
1139,-0.265331656,0.179310352,0.071999997,6.78219223,1.093838811,10.71261597
1140,NA,0.157303378,0.117647059,NA,1.049773812,10.72764111
1141,-0.351666987,0.166666672,0.205309734,8.669914246,1.086013079,12.55631351
1142,-0.49836871,0.220930234,0.379746825,7.178545475,0.880040348,11.16377926
1143,-0.560503364,0.10204082,0.018604651,7.025538445,0.846315801,10.36217785
1144,-0.199311942,0.188929006,0.134174317,8.503905296,0.977382302,11.86519337
1145,-0.002543986,0.164859876,0.127178699,12.69197464,1.017494082,NA
1146,-0.255972683,0.197318003,0.204030231,7.550135136,1.225463271,11.15510654
1147,-0.060475171,0.375,0.163551405,7.309881687,1.0232867,10.83160782
1148,-0.452108771,0.254752845,0.197424889,7.914982796,1.08195734,11.36225414
1149,-0.068518549,0.214285716,0.051162791,7.029087543,0.984053135,10.08664227
1150,-0.184409112,0.243817285,0.223109081,9.556055069,1.118000507,12.84947777
1151,-0.075374722,0.236074269,0.117302053,7.886457443,1.034117103,10.76443481
1152,-0.485164374,0.019607844,0.045454547,7.269616604,0.95902437,10.19880295
1153,-0.49305135,0.243027896,0.108108111,7.544332027,0.995235264,10.63132572
1154,-0.101926833,0.160762936,0.113622725,10.25962257,0.998298228,13.87219238
1155,NA,0.067073174,0.018348623,NA,0.960352421,10.5845623
1156,NA,0.116129033,0.039408866,NA,0.982745707,10.46044254
1157,-0.338865846,0.096153848,0.018518519,6.647688389,1.101485133,10.38387489
1158,-0.058787256,0.228882834,0.152031451,8.639233589,1.020078063,11.92698669
1159,-0.037508875,0.066079296,0.046439629,7.323830605,0.901446164,10.75389481
1160,-0.160647571,0.120967738,0.045238096,7.918264866,0.974275351,10.88092995
1161,-0.146341458,0.142857149,0.016949153,6.928537846,1.07290864,11.22455025
1162,-0.257687092,0.16950959,0.103597119,8.356789589,1.278063297,11.88346767
1163,-0.004863381,0.159905553,0.12125922,12.24549961,1.001844525,15.40894794
1164,-0.520467818,0.113821141,0.036866359,6.327936649,1.122971296,10.39246655
1165,-0.189910978,0.153061226,0.112903222,6.641181946,1.123108625,10.68864441
1166,-0.09837839,0.127819553,0.089337178,6.924612522,1.160230756,10.71463966
1167,0.053696096,0.171582326,0.135599092,11.67065525,1.039849401,15.23110104
1168,-0.273788154,0.184615389,0.060402684,7.111512184,1.017199039,10.33543205
1169,NA,0.124277458,0.051282052,NA,1.205984354,10.96230125
1170,-0.384764344,0.23348017,0.153488368,7.413367271,1.17989862,11.05725098
1171,-0.04759109,0.247006938,0.266736388,7.619724274,1.300977111,11.28537178
1172,NA,0.050000001,0.031088082,NA,1.052857161,10.38359642
1173,-0.195590168,0.18130745,0.231275305,9.595466614,0.980918407,12.66649628
1174,NA,0.126984134,0.070652172,NA,1.068918943,9.982991219
1175,0.219544828,0.146788985,0.037234042,6.765038967,1.278260827,10.80130863
1176,NA,0.078651689,0.055555556,NA,1.001822591,10.19223118
1177,-0.500818372,0.208588958,0.063953489,6.573680401,1.019008875,10.22788715
1178,-0.216108456,0.27850467,0.248421058,7.244227409,1.079499245,10.79137897
1179,-0.140951693,0.23898305,0.179104477,8.026169777,1.021398306,11.68511295
1180,NA,0.10569106,0.027210884,NA,0.962806404,10.797328
1181,-0.316384196,0.240310073,0.218390808,7.618251324,0.979623854,10.52594376
1182,NA,0.041420117,0.025773196,NA,1.032689452,10.19742489
1183,-0.405260324,0.211009175,0.218390808,8.781248093,1.028736472,12.20621777
1184,-0.158451617,0.341463417,0.32571429,8.38799572,1.012641549,11.74795818
1185,-0.408602148,0.358638734,0.338501304,7.291656017,0.979654133,10.67980289
1186,NA,0.244094491,0.181034476,NA,1.00181818,10.51723957
1187,NA,0.208588958,0.165413529,NA,1.108653903,10.72715855
1188,-0.301287532,0.15384616,0.086734697,7.189922333,1.044324994,10.80728054
1189,-0.136314273,0.272584587,0.345411032,10.55192471,1.000669837,13.6198616
1190,NA,0.11797753,0.043956045,NA,1.055884838,10.51189327
1191,-0.280599058,0.353109658,0.353051633,8.790421486,1.141991377,12.18518066
1192,-0.436849922,0.268292695,0.290322572,7.309212208,1.174144864,11.11840057
1193,NA,0.174061432,0.145299152,NA,0.879606903,10.2484951
1194,NA,0.21192053,0.142857149,NA,1.12350595,10.6731329
1195,-0.198014021,0.23863636,0.162011176,7.529943466,0.950958312,11.0862112
1196,0.055930585,0.217741936,0.175182477,7.118826389,0.972906411,10.61319637
1197,-0.190801054,0.221138209,0.241999999,8.522379875,1.056652904,11.68002319
1198,NA,0.234042555,0.180124223,NA,1.072197556,10.2033329
1199,-0.376301736,0.200232834,0.251937985,8.30177021,1.205152273,11.73846626
1200,-0.375446975,0.332466692,0.305872053,8.477412224,1.219917774,12.49708462
1201,-0.323680043,0.288832903,0.282142848,8.632840157,1.007725835,11.92101383
1202,-0.078768909,0.243816257,0.222222224,7.675546169,1.127576113,10.37164593
1203,-0.036020577,0.115107916,0.016806724,6.498281956,1.188925028,9.870499611
1204,NA,0.134969324,0.111111112,NA,1.856410265,10.33773422
1205,-0.529076397,0.287671238,0.196850389,6.89467001,1.095954895,10.50097656
1206,-0.11731416,0.248257041,0.309977829,9.38117981,1.094085097,12.57132339
1207,NA,0.178260863,0.062827222,NA,1.077266932,10.88967705
1208,NA,0.153005466,0.025157232,NA,1.079223871,10.19757366
1209,NA,0.206790119,0.022801302,NA,1.047509193,9.284334183
1210,NA,0.102857143,0.072916664,NA,0.914441764,10.70434475
1211,-0.09445101,0.337016582,0.235897437,6.82979393,1.028245211,10.45926762
1212,-0.272793591,0.259341896,0.24568966,8.437067032,1.161458373,11.93275356
1213,-0.207547188,0.250659645,0.06406685,6.4264884,1.038694024,11.41790009
1214,-0.066518873,0.257328987,0.099630997,6.963190079,1.091887474,11.12146664
1215,-0.45348838,0.28677839,0.123861566,7.466799259,1.118212581,10.87050915
1216,-0.59363699,0.217898831,0.128755361,7.380878925,1.06146574,10.33530235
1217,-0.597887874,0.241860464,0.078602619,7.365180016,1.071691155,12.05906773
1218,-0.275340408,0.110344827,0.07751938,6.609349251,1.184084415,10.36788177
1219,-0.478471488,0.280720353,0.239789203,7.632885456,1.27786231,11.54153252
1220,-0.111154437,0.265486717,0.338403046,7.978653908,1.052749276,11.14542103
1221,NA,0.220183492,0.130841121,NA,0.998820782,10.7281456
1222,-0.565281868,0.188558087,0.149193555,7.085064411,3.100439072,10.63957405
1223,NA,0.190661475,0.010830325,NA,1.001688242,10.79468632
1224,-0.203107759,0.223139048,0.123336747,9.546526909,1.218089581,12.61558914
1225,-0.733374774,0.182154611,0.075667657,7.903965473,2.095414877,11.05215931
1226,NA,0.089390963,0.025,NA,1.409869432,10.42945766
1227,NA,0.138492867,0.014705882,NA,1.405405402,9.741204262
1228,-0.406881094,0.210568845,0.090319484,9.185637474,1.279437661,12.76021385
1229,-0.512387395,0.090000004,0.033132531,6.967909336,1.051882029,9.819725037
1230,-0.505237699,0.17355372,0.115384616,7.183870792,1.003300309,10.56424046
1231,NA,0.165898621,0.06465517,NA,1.018224597,10.45160866
1232,-0.05029583,0.080213904,0.03809524,7.535296917,0.958133996,10.88498497
1233,-0.309618443,0.130177513,0.099173553,8.042699814,0.946889758,11.75919914
1234,-0.254627258,0.331007749,0.247278377,9.084663391,1.001287937,12.59479523
1235,-0.042394012,0.203252032,0.122249387,7.862112045,0.992125988,11.75305939
1236,-0.280689359,0.262430936,0.143911436,8.461046219,0.988473177,12.18974972
1237,-0.105135918,0.197720513,0.194379389,9.636980057,1.100178719,13.97605038
1238,-0.08456105,0.232328624,0.182773113,10.10475349,0.983971894,13.72486877
1239,-0.270344079,0.304985344,0.254385978,7.573531151,1.065466404,11.69889069
1240,-0.353452235,0.247232467,0.146579802,7.789868355,0.984525323,11.3362484
1241,-0.255988896,0.266187042,0.177053824,8.611412048,NA,12.0615263
1242,-0.425684035,0.204705879,0.18458885,9.441610336,0.9815467,12.90818405
1243,NA,0.217391297,0.006329114,NA,0.981167614,10.28319073
1244,0.006780773,0.294027567,0.107344635,8.129469872,1.048965216,11.13760662
1245,-0.156911254,0.324451417,0.176820204,8.297044754,0.946148872,11.77438164
1246,NA,0.112244897,0.02739726,NA,0.970615268,10.26795673
1247,0.004864484,0.183908045,0.030100334,7.34148407,1.004046202,10.77429962
1248,-0.366976023,0.200272486,0.078947365,7.912423134,1.100531697,11.36140442
1249,-0.0813559,0.059071731,0.016233766,7.367708683,0.95773977,11.06804371
1250,-0.488235295,0.144486696,0.091240875,7.338238239,0.935535431,10.9835968
1251,-0.396586329,0.052884616,0.019841271,7.057898045,0.943880975,10.61034012
1252,NA,0.082969435,0.062200956,NA,0.923127055,10.14092827
1253,-0.668866456,0.180751175,0.208333328,7.992944717,1.02995193,11.84743881
1254,-0.494924456,0.172067896,0.183828607,9.167537689,0.90874058,12.48099995
1255,-0.525065958,0.133126929,0.111420617,7.458762646,0.96503216,11.19152069
1256,NA,0.224999994,0.151219517,NA,0.898608327,10.73075008
1257,NA,0.080213904,0.118811883,NA,0.933505476,10.89362335
1258,-0.517843962,0.171081409,0.189122379,8.448486328,1.784969091,11.96898842
1259,-0.504795074,0.14329268,0.08510638,7.873597622,0.830354214,11.40481663
1260,-0.528489292,0.192691028,0.127659574,7.668093681,0.890194654,10.77151203
1261,-0.411352485,0.172277227,0.142144635,7.368339539,1.058317065,11.55447006
1262,-0.365112424,0.12802276,0.071755722,7.915348053,1.112162113,11.7568903
1263,-0.601750553,0.149625942,0.104878046,7.845807552,0.913441956,11.90224743
1264,-0.541449428,0.174964443,0.203143895,8.391176224,0.931710482,11.94005394
1265,-0.414984077,0.168888882,0.14705883,7.646831512,0.91090554,10.85034657
1266,NA,0.158273384,0.1171875,NA,1.078373075,10.50753021
1267,-0.208099678,0.246815637,0.252664566,11.16535187,0.943743944,NA
1268,-0.341999978,0.168181822,0.180616736,7.398174286,0.936046541,10.84591389
1269,0.005481109,0.194029853,0.073170729,7.500529289,0.950129867,10.53372192
1270,NA,0.072664358,0.023809524,NA,0.984237552,10.70971775
1271,-0.6279881,0.148351654,0.093247585,7.762170792,0.982869387,11.80645275
1272,-0.037062347,0.339607835,0.270498097,8.900139809,1.040471196,12.01186275
1273,-0.14860931,0.356635064,0.368834078,8.863191605,1.025100827,11.27701283
1274,-0.285993993,0.238591149,0.242773458,11.33402634,0.98705256,14.64928341
1275,-0.537427127,0.210191086,0.197183102,7.796469212,1.20753932,11.71685314
1276,NA,0.167938933,0.105263159,NA,0.887688994,11.37381268
1277,NA,0.294117659,0.16015625,NA,0.977053165,10.4913578
1278,-0.453576326,0.302752286,0.186363637,8.057377815,0.996322274,11.6242609
1279,NA,0.186528504,0.190476194,NA,1.361804962,11.29801083
1280,-0.34439835,0.159999996,0.094043888,7.586803436,1.000426054,10.84343624
1281,-0.484825134,0.188101485,0.150039911,8.916372299,0.903256059,12.82693672
1282,-0.797737539,0.170786515,0.130841121,7.837554455,0.932439685,12.03810406
1283,-0.563551426,0.174377218,0.163141996,7.802209377,0.909349799,11.44215965
1284,-0.494791657,0.23348017,0.114624508,7.408530712,0.890867293,10.80151272
1285,-0.10262765,0.184792027,0.179552272,10.21148682,1.009317756,13.71778774
1286,-0.357142866,0.181481481,0.167999998,7.293697834,1.059311986,10.7391758
1287,-0.336439431,0.162271813,0.129533678,7.685243607,0.972916663,10.91352367
1288,-0.138419896,0.148592278,0.130034223,9.873955727,1.000805974,13.40680027
1289,-0.364368856,0.094594598,0.114583336,7.125283241,0.997507811,10.71964836
1290,NA,0.167330682,0.113636367,NA,0.881222725,11.17392159
1291,-0.320610702,0.116751269,0.109170303,7.509335041,0.86365968,11.05852699
1292,-0.451960027,0.174242422,0.173333332,7.244227409,0.915782034,10.58256149
1293,-0.35527119,0.130434781,0.142241374,7.486613274,0.867579937,9.954940796
1294,-0.519770443,0.164893612,0.165919289,7.411556244,0.906580508,10.44557953
1295,-0.541871965,0.158730164,0.245000005,7.180069923,0.833973885,10.47452354
1296,-0.536079586,0.202339187,0.23554422,9.693013191,0.861418605,13.24378586
1297,NA,0.107238606,0.068421051,NA,0.912504673,11.61647415
1298,NA,0.178947374,0.121212125,NA,0.889780998,10.46064281
1299,-0.364837795,0.113695092,0.088167056,7.983439922,0.879188716,11.23776436
1300,-0.528681278,0.111969113,0.065671645,7.541152477,0.852382958,10.8673296
1301,NA,0.157657653,0.11210762,NA,0.985362589,10.76671505
1302,-0.418435007,0.212314218,0.240853652,8.147867203,1.565492034,11.70434761
1303,NA,0.169491529,0.146666661,NA,0.991657972,10.52468204
1304,-0.217721507,0.259067357,0.087378643,7.174724102,1.031809092,10.27484417
1305,-0.117647067,0.21472393,0.080924854,6.854354382,1.030795574,9.76255703
1306,-0.533155084,0.205099776,0.277533054,7.6921134,1.523320913,12.01709461
1307,NA,0.101941749,0.027027028,NA,0.984114349,10.72606087
1308,NA,0.107061505,0.030732861,7.317212582,1.047529936,10.15533543
1309,-0.382944912,0.267857134,0.262357414,7.645397663,1.052526236,11.06838703
1310,-0.334436536,0.221865684,0.178667322,9.716856956,1.051738858,13.47382259
1311,-0.298765421,0.209944755,0.194630876,6.961296082,1.085862279,11.35833931
1312,-0.328370541,0.2421875,0.230000004,7.229114056,1.626931548,10.47706223
1313,-0.571814656,0.164520741,0.144230768,8.099554062,1.112227798,11.72501659
1314,-0.369446605,0.267857134,0.337016582,7.22475338,1.196517467,10.97941113
1315,-0.397058815,0.425373137,0.318181813,6.535241127,1.254629612,10.16919231
1316,-0.500649631,0.355294108,0.373584896,7.843848705,1.181920409,11.87273026
1317,-0.729824603,0.138157889,0.11811024,6.824373722,1.21189189,10.83618259
1318,-0.416862458,0.292723268,0.333333343,8.979794502,1.461056948,12.71728992
1319,-0.70617044,0.316901416,0.282442749,7.003065586,1.26444447,10.74112415
1320,-0.373134345,0.153061226,0.260869563,6.853299141,1.066366673,10.60226917
1321,-0.350157738,0.205128208,0.05172414,6.931471825,0.889142871,10.50366974
1322,-0.620402515,0.201581031,0.169354841,7.372746468,0.971455753,10.89012527
